
209	144
216	143
220	143
225	143
231	143
235	143
240	143
246	143
250	143
256	142
261	141
261	144
261	150
262	157
262	164
263	170
263	175
262	181
263	187
262	191
264	198
258	198
254	198
247	197
242	198
238	198
233	198
227	199
222	199
218	199
212	199
210	194
211	189
211	184
211	177
211	172
210	166
210	162
210	156
210	150
209	144
