
394	244
403	243
411	243
419	244
428	244
436	242
445	242
455	241
465	242
473	241
483	241
486	248
485	257
486	267
486	274
486	285
487	294
487	304
487	313
486	320
487	329
481	334
472	333
463	332
452	333
442	333
433	334
424	334
417	335
406	337
396	337
395	329
395	319
395	309
396	301
396	291
395	282
395	271
393	263
394	256
392	247
