
471	324
472	322
475	325
481	317
479	317
478	317
483	318
490	313
490	316
491	314
497	314
503	319
505	318
507	319
506	319
506	323
506	320
510	326
504	330
511	332
507	338
507	337
506	340
502	336
499	333
498	338
495	333
496	337
495	338
493	340
489	340
482	345
479	344
476	347
476	338
476	344
473	333
471	331
473	331
469	326
471	318
