
458	298
460	299
465	297
466	296
466	295
466	291
468	291
473	292
480	295
481	294
487	293
490	293
494	289
500	292
501	298
498	295
502	299
497	306
501	307
503	307
505	314
502	316
499	317
493	315
493	313
493	315
493	320
488	322
483	321
480	321
473	325
469	327
465	323
463	323
464	324
461	317
463	315
463	316
463	310
463	304
463	300
